,,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc1,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc2,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc3,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,apc4,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVDZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVTZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCVQZ,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z,aCV5Z
,,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot,low_rung,low_rung,low_rung,low_rung,low_rung,low_rung,pt2,pt2,pt2,pt2,pt2,pt2,tot,tot,tot,tot,tot,tot
,,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx,xx,yy,zz,xy,yz,zx
HR46,sulfur_dioxide,4.50964058,3.24612842,3.52406605,0.50918175,-0.51373658,-0.66521663,0.21428091,0.13722233,0.16889527,0.000493645,-0.05854373,-0.000645235,4.72392149,3.38335075,3.69296132,0.509675395,-0.572280305,-0.6658618700000001,4.47679567,3.24458571,3.51458032,0.49876215,-0.49905468,-0.6516041,0.20807611,0.13168546,0.16188388,0.0029804799999999998,-0.055815945000000006,-0.0038931900000000004,4.68487178,3.37627117,3.6764642,0.5017426300000001,-0.554870625,-0.65549729,4.48315006,3.26170449,3.52972777,0.49360167,-0.49541072,-0.64486198,0.20463267,0.12791326,0.15795732,0.00359781,-0.055538925,-0.004692854999999999,4.68778273,3.38961775,3.68768508,0.497199475,-0.550949645,-0.649554835,4.48453217,3.2642761,3.53210641,0.49297945,-0.49505407,-0.64404938,0.2031921,0.12716107,0.15699625,0.003427395,-0.05514531,-0.00447765,4.68772426,3.39143717,3.68910265,0.49640683500000005,-0.55019938,-0.64852703,4.45821827,3.13026529,3.42652297,0.52654716,-0.5475988,-0.68790352,0.20342501,0.12640517,0.15818972,0.0002251,-0.058750145000000004,-0.00029470500000000003,4.66164328,3.25667047,3.58471268,0.526772265,-0.6063489449999999,-0.688198225,4.46599293,3.22147478,3.49704369,0.49777173,-0.50935792,-0.65031023,0.20494886,0.12511209,0.15625538,0.00398196,-0.057563489999999995,-0.005201745,4.67094179,3.34658687,3.65329907,0.50175369,-0.56692141,-0.65551198,4.47955942,3.25370991,3.52342716,0.49387056,-0.49854191,-0.64521352,0.20417765,0.12619889,0.15664412,0.0038360850000000004,-0.056272434999999996,-0.005011345,4.68373708,3.3799088,3.68007128,0.49770665000000003,-0.554814345,-0.650224865,4.48238925,3.25947451,3.5280553,0.49370695,-0.49644129,-0.6449998,0.20292146,0.12575586,0.15585615,0.003852445,-0.0556355,-0.005032985,4.68531071,3.38523037,3.68391146,0.497559395,-0.55207679,-0.6500327850000001
HR46,sulfur_monoxide,4.51407719,2.9303266,2.9303266,-0.0,-0.0,-0.0,-0.09614475,0.06156659,0.06156659,0.0,0.0,0.0,4.41793244,2.99189318,2.99189318,0.0,0.0,0.0,4.51845228,2.92988998,2.92988998,0.0,0.0,0.0,-0.08899346,0.06780907,0.06780907,-0.0,0.0,-0.0,4.42945882,2.99769904,2.99769904,-0.0,0.0,-0.0,4.51022518,2.94622527,2.94622527,0.0,-0.0,-0.0,-0.09309342,0.06126036,0.06126036,-0.0,-0.0,-0.0,4.41713176,3.00748564,3.00748564,-0.0,-0.0,-0.0,4.51414321,2.95127049,2.95127049,0.0,0.0,0.0,-0.09518957,0.06021549,0.06021549,0.0,0.0,-0.0,4.41895365,3.01148598,3.01148598,0.0,0.0,0.0,4.45168876,2.73374949,2.73374949,-0.0,0.0,0.0,-0.11018321,0.04097944,0.04097944,0.0,0.0,0.0,4.34150555,2.77472893,2.77472893,0.0,0.0,0.0,4.49562369,2.89585476,2.89585476,-0.0,0.0,0.0,-0.09827408,0.05267465,0.05267465,0.0,0.0,0.0,4.3973496,2.94852941,2.94852941,0.0,0.0,0.0,4.5112555,2.93791442,2.93791442,0.0,-0.0,0.0,-0.09491091,0.05702523,0.05702523,-0.0,-0.0,0.0,4.41634459,2.99493964,2.99493964,-0.0,-0.0,0.0,4.51145738,2.94263136,2.94263136,0.0,-0.0,-0.0,-0.09713171,0.05669081,0.05669081,-0.0,0.0,-0.0,4.41432567,2.99932217,2.99932217,-0.0,0.0,-0.0
HR46,thiophene,11.06449288,10.12579954,6.58699749,0.00299437,0.00023868,0.02216427,0.1131477,0.17986996,0.05683359,-0.00021289,2.176e-05,0.00029235,11.17764058,10.3056695,6.64383108,0.00278148,0.00026044,0.02245662,11.22765139,10.28712971,6.52943692,0.00300024,0.000255,0.02327494,0.10698609,0.17876163,0.04064552,-0.00022886,2.103e-05,0.00033908,11.33463748,10.46589135,6.57008244,0.00277137,0.00027603,0.02361402,11.26360569,10.30935072,6.55046483,0.00304404,0.00025508,0.02334811,0.09968466,0.17398107,0.02979626,-0.00023695,2.135e-05,0.00035686500000000005,11.36329036,10.48333179,6.58026109,0.00280709,0.00027643,0.023704975,11.26601223,10.31099859,6.55180539,0.00304647,0.00025516,0.0233532,0.09845189,0.17266571,0.02646104,-0.00023671,2.145e-05,0.00036736,11.36446411,10.4836643,6.57826643,0.00280976,0.00027661,0.023720565,11.13442605,10.19594131,6.48842887,0.00299355,0.00025489,0.0230203,0.11649668,0.19297559,0.04946717,-0.000244135,2.222e-05,0.00034219,11.25092273,10.3889169,6.53789604,0.00274942,0.00027712,0.02336249,11.24370715,10.28692253,6.55013475,0.0030521,0.00025483,0.02325072,0.10606162,0.18160905,0.03628377,-0.00024102,2.166e-05,0.000356235,11.34976877,10.46853158,6.58641852,0.00281108,0.00027649,0.023606955,11.26184735,10.3042922,6.55292923,0.00305459,0.00025579,0.02332583,0.1010454,0.17581225,0.0286972,-0.00023848,2.158e-05,0.00036918499999999996,11.36289275,10.48010445,6.58162643,0.00281611,0.00027736,0.023695015,11.26165787,10.30707272,6.55221215,0.00304511,0.00025472,0.02332976,0.09762193,0.17277462,0.02525728,-0.00023971,2.154e-05,0.0003692,11.35927981,10.47984734,6.57746943,0.0028054,0.00027626,0.023698955
HR46,toluene,14.80918642,12.93211474,7.89171437,-0.00454069,-0.29120634,-0.04448142,0.24342338,0.17297908,0.05948778,-0.000197065,-0.00655971,-0.002128655,15.0526098,13.10509382,7.95120215,-0.004737755,-0.29776604,-0.04661007,14.95566357,13.03762422,7.92065102,-0.00432989,-0.29563922,-0.04005279,0.25599368,0.17341768,0.03537978,-0.00021591999999999998,-0.00797424,-0.0022151849999999997,15.21165725,13.2110419,7.95603081,-0.004545820000000001,-0.30361345500000003,-0.042267975,14.97415003,13.05047331,7.92940355,-0.00432486,-0.29587714,-0.03984753,0.25731915,0.17106849,0.02911942,-0.000221925,-0.008200820000000001,-0.0022500849999999998,15.23146918,13.2215418,7.95852297,-0.004546784999999999,-0.304077965,-0.04209761,14.97480792,13.05088632,7.92948621,-0.00432577,-0.29589615,-0.03985777,0.25813779,0.17046147,0.02658237,-0.00022176500000000002,-0.00831222,-0.002216645,15.23294571,13.22134779,7.95606858,-0.004547535,-0.30420837,-0.042074415000000004,14.92891957,13.0138429,7.92139479,-0.00470832,-0.2942148,-0.04668988,0.27269769,0.19101784,0.05313856,-0.00023713,-0.007963689999999999,-0.00260087,15.20161726,13.20486074,7.97453335,-0.0049454500000000005,-0.302178495,-0.04929075,14.97088432,13.04887854,7.93442878,-0.00435679,-0.29549299,-0.04043061,0.2685415,0.18029245,0.03798983,-0.00022916,-0.008221685,-0.0023352299999999998,15.23942582,13.229171,7.97241861,-0.00458595,-0.303714675,-0.04276584,14.97554105,13.05211795,7.93055012,-0.00433758,-0.29590587,-0.04007482,0.26287082,0.17442624,0.03006339,-0.000223735,-0.00834025,-0.002236975,15.23841187,13.22654419,7.9606135,-0.004561315,-0.304246125,-0.04231179,14.97408284,13.05032839,7.93006642,-0.00432739,-0.29583048,-0.03988732,0.26013085,0.17160451,0.02684047,-0.00022253000000000003,-0.008363335,-0.00221725,15.23421369,13.22193289,7.95690689,-0.004549915,-0.30419381,-0.04210456
HR46,trimethyl_amine,7.37235632,7.3934943,6.88707164,0.06603126,-0.1780303,0.20877168,0.25105867,0.24728615,0.33787327,-0.01182542,0.03183948,-0.037324625,7.62341499,7.64078045,7.22494491,0.054205840000000005,-0.14619083,0.17144705,7.44698603,7.46862316,6.95012666,0.06761503,-0.18227285,0.2137491,0.24880682,0.24546625,0.32549675,-0.010433495000000001,0.0281334,-0.03298714,7.69579284,7.71408941,7.27562341,0.057181535,-0.15413945,0.18076197,7.45432867,7.47599774,6.95674753,0.06771279,-0.18253808,0.21405993,0.24914995,0.24596141,0.3223195,-0.00995392,0.026841905,-0.03147187,7.70347862,7.72195915,7.27906703,0.057758870000000004,-0.155696175,0.18258806,7.4545527,7.476226,6.95687587,0.06772566,-0.18257325,0.21410107,0.24903097,0.24589993,0.32090441,-0.00977827,0.026366415,-0.030914735,7.70358368,7.72212593,7.27778028,0.05794739,-0.156206835,0.183186335,7.45209639,7.47375613,6.95475933,0.06767895,-0.18244905,0.21395558,0.26073912,0.25724862,0.34088563,-0.01090403,0.02940231,-0.03447497,7.7128355,7.73100475,7.29564496,0.056774925000000004,-0.15304674000000001,0.17948060500000002,7.45434873,7.47619855,6.95261231,0.06827815,-0.18406242,0.21584744,0.25519435,0.25207836,0.32670811,-0.009729395,0.026234465,-0.030760555000000002,7.70954307,7.72827691,7.27932041,0.058548760000000005,-0.15782795500000002,0.185086885,7.45479364,7.47656422,6.95487716,0.06803078,-0.18339446,0.21506437,0.25149377,0.24840338,0.32240803,-0.009647224999999999,0.02601427,-0.030502245,7.70628741,7.7249676,7.27728518,0.058383555000000004,-0.15738019,0.184562125,7.45420797,7.47592049,6.95563256,0.06784793,-0.18290281,0.21448765,0.24975482,0.24666616,0.32063372,-0.0096421,0.026001605,-0.030486395,7.7039628,7.72258665,7.27626628,0.058205825,-0.156901205,0.184001245
HR46,water,1.40057805,1.34481962,1.31611217,0.0323842,-0.03962199,-0.0227127,0.06879115,0.09107142,0.10582521,-0.009271475000000001,0.02040673,0.00649958,1.4693692,1.43589104,1.42193737,0.023112735000000002,-0.019215255,-0.016213115,1.41393359,1.36110489,1.33104042,0.02747259,-0.04149589,-0.01926722,0.07046782,0.0927502,0.10681645,-0.01003574,0.01941361,0.00703881,1.48440142,1.4538551,1.43785687,0.01743685,-0.02208228,-0.01222841,1.41829145,1.36681875,1.33677811,0.02592933,-0.0414629,-0.01818491,0.06929156,0.09168054,0.10539482,-0.01055346,0.01892793,0.00740198,1.487583,1.45849929,1.44217293,0.01537587,-0.02253496,-0.01078293,1.41881481,1.36757267,1.33775921,0.02591702,-0.04114932,-0.01817627,0.06893598,0.09135093,0.10502652,-0.01062688,0.01887461,0.00745334,1.4877508,1.4589236,1.44278573,0.015290135,-0.02227472,-0.01072293,1.37332338,1.28765787,1.24346125,0.0496546,-0.06100127,-0.03482413,0.06306277,0.07901067,0.09055004,-0.00553184,0.01592773,0.00387965,1.43638615,1.36666854,1.33401129,0.04412276,-0.04507355,-0.03094449,1.40544073,1.33950138,1.30323936,0.03570707,-0.05004981,-0.02504233,0.0675699,0.08591494,0.09769458,-0.00803835,0.016258824999999998,0.005637485,1.47301063,1.42541632,1.40093394,0.02766872,-0.03379099,-0.019404845,1.41450082,1.35725968,1.32465842,0.02973853,-0.04499714,-0.02085642,0.06823266,0.08847752,0.10099375,-0.00941295,0.01727552,0.00660168,1.48273347,1.4457372,1.42565217,0.02032559,-0.02772161,-0.01425473,1.41681121,1.36313938,1.33209105,0.02734624,-0.04285373,-0.01917862,0.06821429,0.0895498,0.10258283,-0.010097245000000001,0.01798797,0.00708184,1.48502549,1.45268918,1.43467388,0.017249,-0.02486575,-0.012096775
T145,0056,14.03016712,5.56779569,4.80178668,-1.11929893,1.47e-06,-1.55e-06,0.00428333,0.12504467,0.05166741,0.06516002500000001,2.3e-07,-1e-07,14.03445044,5.69284036,4.85345408,-1.054138905,1.69e-06,-1.65e-06,14.05380546,5.64935891,4.77394186,-1.0889524,1.74e-06,-1.43e-06,0.00255603,0.11456317,0.04121411,0.06597961999999999,2.3e-07,-9e-08,14.05636149,5.76392208,4.81515598,-1.02297277,1.97e-06,-1.52e-06,14.05642128,5.66562416,4.78398558,-1.08500648,1.75e-06,-1.43e-06,-0.00012771,0.10971598,0.03559494,0.066578695,2.3e-07,-8e-08,14.05629357,5.77534014,4.81958052,-1.018427785,1.98e-06,-1.51e-06,14.05708585,5.66646945,4.78457877,-1.0848071,1.75e-06,-1.43e-06,-0.00195648,0.10838071,0.03345612,0.066956615,2.3e-07,-8e-08,14.05512937,5.77485016,4.81803488,-1.01785048,1.99e-06,-1.51e-06,14.06953309,5.55268618,4.69838749,-1.1232364,1.66e-06,-1.5e-06,0.02698093,0.12410423,0.05220171,0.062695395,2.2e-07,-1e-07,14.09651403,5.67679041,4.7505892,-1.0605410000000002,1.88e-06,-1.59e-06,14.06357296,5.63923419,4.76658465,-1.09344183,1.72e-06,-1.45e-06,0.00886662,0.11443591,0.04074212,0.06679890499999999,2.3e-07,-8e-08,14.07243958,5.75367009,4.80732677,-1.026642925,1.95e-06,-1.53e-06,14.05967559,5.65812118,4.78176296,-1.08721562,1.74e-06,-1.44e-06,0.00242812,0.11037121,0.03557873,0.066994815,2.3e-07,-8e-08,14.06210371,5.76849239,4.81734169,-1.0202208000000001,1.97e-06,-1.52e-06,14.05713579,5.66316521,4.78315215,-1.08554699,1.75e-06,-1.43e-06,-0.00115118,0.10848597,0.03332582,0.06709228,2.3e-07,-8e-08,14.0559846,5.77165118,4.81647797,-1.01845471,1.98e-06,-1.51e-06
T145,0093,6.80184317,9.68570551,5.7394476,0.65287578,-0.0,0.0,0.08535051,0.07476228,0.0874313,0.024305305,0.0,-0.0,6.88719367,9.76046779,5.8268789,0.67718109,-0.0,0.0,6.85645766,9.77305803,5.76749382,0.64258039,-0.0,0.0,0.08518177,0.07731297,0.08668697,0.024647080000000002,0.0,0.0,6.94163943,9.850371,5.85418079,0.6672274650000001,-0.0,0.0,6.87186673,9.78521476,5.7848421,0.64203173,-0.0,-0.0,0.07665367,0.07053134,0.07664402,0.02429284,-0.0,-0.0,6.9485204,9.8557461,5.86148613,0.66632457,-0.0,-0.0,6.87255129,9.78784143,5.78507113,0.64161034,0.0,-0.0,0.07481206,0.06945867,0.07446293,0.024366405,0.0,0.0,6.94736335,9.8573001,5.85953406,0.665976745,0.0,0.0,6.67049055,9.64523875,5.53957435,0.62991461,0.0,0.0,0.08022418,0.07397574,0.07841282,0.020883594999999998,-0.0,0.0,6.75071473,9.71921449,5.61798717,0.6507982050000001,0.0,0.0,6.84977619,9.77115454,5.75704277,0.64582071,-0.0,-0.0,0.08346504,0.07910006,0.08322252,0.02434017,0.0,0.0,6.93324123,9.8502546,5.84026529,0.6701608800000001,-0.0,-0.0,6.86576738,9.78411119,5.77734031,0.64163263,0.0,0.0,0.07939406,0.07451417,0.0789846,0.02448413,-0.0,-0.0,6.94516144,9.85862536,5.85632492,0.66611677,0.0,0.0,6.86784629,9.78497416,5.77998601,0.64067286,0.0,-0.0,0.07399001,0.06815157,0.07343581,0.024000385,0.0,0.0,6.9418363,9.85312573,5.85342182,0.6646732399999999,0.0,0.0
T145,0097,8.55533962,7.65287461,5.98430336,1.45416558,0.0,-0.0,0.16887541,0.1140691,0.10850505,0.030437135,-0.0,-0.0,8.72421504,7.76694371,6.09280842,1.4846027199999998,0.0,-0.0,8.65447094,7.7348628,6.02730345,1.45645919,-0.0,-0.0,0.17679699,0.12123571,0.11745706,0.029085695,0.0,0.0,8.83126793,7.85609852,6.14476051,1.485544885,0.0,-0.0,8.68626341,7.76250317,6.05916148,1.45769003,-0.0,-0.0,0.16418896,0.10940935,0.10316416,0.029038615,-0.0,-0.0,8.85045237,7.87191252,6.16232564,1.486728645,-0.0,-0.0,8.68983022,7.76742941,6.06210625,1.45865341,0.0,0.0,0.16193293,0.10714266,0.10036226,0.029125035,0.0,0.0,8.85176314,7.87457208,6.16246852,1.487778445,0.0,0.0,8.37041171,7.46903092,5.67813007,1.50233208,-0.0,0.0,0.15124596,0.09943991,0.08851563,0.030122335,0.0,0.0,8.52165767,7.56847083,5.7666457,1.5324544150000001,-0.0,0.0,8.64563436,7.70948626,5.99741408,1.46296203,-0.0,0.0,0.16966841,0.11276649,0.10495489,0.030735909999999998,0.0,-0.0,8.81530277,7.82225275,6.10236896,1.4936979400000001,-0.0,0.0,8.67772697,7.75607881,6.04701606,1.46124965,0.0,-0.0,0.1660237,0.11049044,0.10319829,0.02985026,-0.0,0.0,8.84375067,7.86656926,6.15021435,1.49109991,0.0,-0.0,8.68155986,7.75803896,6.05017993,1.46004359,0.0,-0.0,0.1589629,0.10449269,0.09741209,0.028862205000000002,0.0,-0.0,8.84052276,7.86253165,6.14759202,1.488905805,0.0,-0.0
T145,0103,6.34839577,9.60240411,5.34834112,0.65935926,0.0,-0.0,0.05231257,0.06339817,0.06017602,-0.06951324,0.0,0.0,6.40070834,9.66580228,5.40851714,0.5898460249999999,0.0,0.0,6.43417048,9.71297476,5.3585307,0.63772837,-0.0,-0.0,0.05526657,0.06807525,0.06207378,-0.06616655,-0.0,-0.0,6.48943704,9.78105001,5.42060448,0.57156182,-0.0,-0.0,6.45471971,9.72945062,5.3744602,0.63833096,-0.0,0.0,0.0473983,0.06043143,0.05268847,-0.06600198,0.0,-0.0,6.50211801,9.78988205,5.42714867,0.57232898,0.0,-0.0,6.45570479,9.73094307,5.37524867,0.63805119,0.0,0.0,0.04564469,0.05846804,0.05025544,-0.06608142,-0.0,0.0,6.50134948,9.78941111,5.42550412,0.57196977,0.0,0.0,6.20329879,9.54806333,5.12321369,0.63345448,0.0,0.0,0.05128311,0.07018088,0.05213376,-0.06713717,-0.0,0.0,6.25458189,9.61824421,5.17534746,0.56631731,-0.0,0.0,6.41546513,9.70179333,5.34451032,0.64076605,0.0,0.0,0.05360168,0.07255615,0.05891091,-0.06569918999999999,0.0,0.0,6.4690668,9.77434949,5.40342123,0.5750668649999999,0.0,0.0,6.44220964,9.72284953,5.36676303,0.63844652,-0.0,-0.0,0.049854,0.06600866,0.05448743,-0.065852495,0.0,0.0,6.49206364,9.78885819,5.42125045,0.572594025,0.0,0.0,6.44711062,9.72550132,5.36943603,0.63740296,0.0,-0.0,0.04445051,0.05807719,0.0489792,-0.06622354,-0.0,-0.0,6.49156114,9.78357851,5.41841523,0.571179425,-0.0,-0.0
T145,0112,16.20522921,5.27031516,5.26425058,0.37003372,3e-08,-8.14e-06,0.51907434,0.07708398,0.07789359,-0.014832035,-1e-08,3.6e-07,16.72430354,5.34739913,5.34214418,0.355201685,2e-08,-7.77e-06,16.25746731,5.30585871,5.2969549,0.36901003,-6e-08,-8.19e-06,0.53244551,0.06270517,0.06348451,-0.013395935000000001,-2e-08,3.3e-07,16.78991282,5.36856388,5.36043942,0.35561409,-8e-08,-7.86e-06,16.26858197,5.32524229,5.31632617,0.36600988,-6e-08,-8.14e-06,0.52479084,0.05650503,0.05722792,-0.013733335,-2e-08,3.4e-07,16.79337281,5.38174733,5.3735541,0.352276545,-8e-08,-7.8e-06,16.26956214,5.32639782,5.31739095,0.36591214,-6e-08,-8.14e-06,0.52171475,0.05492469,0.05564047,-0.014072755,-2e-08,3.4e-07,16.79127689,5.3813225,5.37303142,0.351839385,-8e-08,-7.79e-06,16.18061654,5.15142982,5.14301015,0.36793041,-2e-08,-8.11e-06,0.5284882,0.06365301,0.06445477,-0.01027631,-1e-08,2.7e-07,16.70910474,5.21508283,5.20746492,0.357654095,-3e-08,-7.84e-06,16.24506756,5.29845758,5.28967679,0.36872848,-5e-08,-8.17e-06,0.52897056,0.06126238,0.0619851,-0.01239298,-1e-08,3.1e-07,16.77403812,5.35971997,5.35166189,0.35633549,-6e-08,-7.86e-06,16.26359961,5.3216263,5.31266053,0.36659757,-6e-08,-8.14e-06,0.5253364,0.05743255,0.05816396,-0.01373228,-1e-08,3.4e-07,16.78893601,5.37905886,5.37082449,0.35286529,-7e-08,-7.8e-06,16.26758605,5.32383241,5.31480446,0.36605591,-6e-08,-8.14e-06,0.52208548,0.05546631,0.05618456,-0.01420475,-2e-08,3.5e-07,16.78967153,5.37929872,5.37098902,0.35185116,-8e-08,-7.79e-06
T145,0117,10.03080138,6.91068718,6.44687836,0.3418123,0.0,-0.0,0.17616633,0.12143352,0.09033463,0.01766005,-0.0,0.0,10.2069677,7.0321207,6.53721298,0.359472345,0.0,-0.0,10.12990114,6.97801683,6.50048947,0.35566132,-0.0,-0.0,0.17916912,0.1177934,0.08543036,0.02095494,-0.0,0.0,10.30907025,7.09581023,6.58591983,0.37661625,-0.0,-0.0,10.1398208,6.99032937,6.51147973,0.35838065,0.0,0.0,0.18069563,0.11593673,0.08280104,0.022173619999999998,-0.0,0.0,10.32051643,7.1062661,6.59428076,0.380554265,-0.0,0.0,10.1404994,6.9906632,6.51171178,0.35848461,0.0,0.0,0.18100318,0.11553577,0.08210051,0.022583779999999998,0.0,0.0,10.32150258,7.10619897,6.59381229,0.38106839,0.0,0.0,10.1301866,6.94103293,6.45644359,0.3528993,-0.0,0.0,0.19032778,0.12851307,0.09500042,0.020789244999999998,-0.0,0.0,10.32051438,7.06954601,6.55144401,0.37368855,-0.0,0.0,10.14330934,6.98372073,6.50375938,0.35785115,0.0,0.0,0.18961793,0.12242726,0.08827355,0.02290286,-0.0,0.0,10.33292726,7.10614799,6.59203293,0.38075401,0.0,0.0,10.14193833,6.98974064,6.5103015,0.35856622,0.0,0.0,0.1851797,0.11810873,0.08422477,0.02295427,-0.0,0.0,10.32711803,7.10784938,6.59452627,0.3815205,-0.0,0.0,10.14059139,6.99014411,6.51106974,0.358474,0.0,-0.0,0.1828338,0.11632212,0.08256996,0.02292264,0.0,-0.0,10.3234252,7.10646623,6.5936397,0.38139664,0.0,-0.0
T145,0119,5.03483563,5.32898488,16.3517924,0.0,-0.0,0.0,0.01683934,0.07307867,-0.44437501,-0.0,0.0,0.0,5.05167497,5.40206354,15.9074174,0.0,-0.0,0.0,5.07535258,5.39296195,16.3889074,-0.0,0.0,-0.0,-0.00116716,0.06566599,-0.43311859,-0.0,0.0,0.0,5.07418542,5.45862794,15.95578881,-0.0,0.0,-0.0,5.09115063,5.41055127,16.39488694,0.0,0.0,-0.0,-0.00653112,0.06264349,-0.43401112,0.0,-0.0,0.0,5.08461951,5.47319475,15.96087581,0.0,0.0,0.0,5.09162565,5.41095969,16.39508415,-0.0,0.0,0.0,-0.00832812,0.06210812,-0.43495048,-0.0,0.0,-0.0,5.08329753,5.47306781,15.96013367,-0.0,0.0,0.0,4.98726517,5.26050449,16.41065308,-0.0,0.0,0.0,0.00502127,0.0693921,-0.40982866,0.0,0.0,-0.0,4.99228644,5.32989659,16.00082442,-0.0,0.0,-0.0,5.07793267,5.38305562,16.39938907,0.0,0.0,0.0,-0.00099001,0.06727126,-0.42395341,-0.0,0.0,-0.0,5.07694267,5.45032688,15.97543566,0.0,0.0,0.0,5.09223165,5.40378446,16.39605072,0.0,-0.0,-0.0,-0.00590769,0.06410845,-0.43132186,0.0,-0.0,0.0,5.08632396,5.4678929,15.96472886,0.0,-0.0,-0.0,5.09030124,5.40781508,16.39485708,0.0,0.0,-0.0,-0.00803705,0.06267326,-0.43438882,-0.0,0.0,0.0,5.08226419,5.47048835,15.96046826,0.0,0.0,0.0
